Tipo_Local,Local,Ano,Sexo,Faixa_Etaria,Taxa_Especifica,Taxa_Modificada,Taxa_Bruta,Taxa_Padronizada,Taxa_Padronizada_Por_Sexo,Taxa_Bruta_Por_Sexo,Taxa_Padronizada_Por_Faixa_Etaria,Taxa_Bruta_Por_Faixa_Etaria
Pais,Brasil,2016,Masculino,De 50 a 69 anos,13.386,0.977,5.544,5.312,8.552170107549875,8.966,7.925358547358634,7.907
Pais,Brasil,2016,Masculino,De 70 ou mais,15.623,0.312,5.544,5.312,8.552170107549875,8.966,7.795290622897129,7.766
Pais,Brasil,2017,Feminino,De 0 a 14 anos,0.398,0.048,6.012,5.741,2.4290009883634123,2.517,0.4071763125154767,0.407
Pais,Brasil,2017,Feminino,De 15 a 19 anos,3.181,0.14,6.012,5.741,2.4290009883634123,2.517,5.171251762594271,5.19
Pais,Brasil,2017,Feminino,De 20 a 24 anos,2.819,0.127,6.012,5.741,2.4290009883634123,2.517,6.733957659427367,6.754
Pais,Brasil,2017,Feminino,De 25 a 49 anos,2.981,0.566,6.012,5.741,2.4290009883634123,2.517,7.741653703466369,7.759
Pais,Brasil,2017,Feminino,De 50 a 69 anos,3.6,0.295,6.012,5.741,2.4290009883634123,2.517,8.461648296668752,8.443
Pais,Brasil,2017,Feminino,De 70 ou mais,2.223,0.062,6.012,5.741,2.4290009883634123,2.517,7.962608348547501,7.931
Pais,Brasil,2017,Masculino,De 0 a 14 anos,0.416,0.052,6.012,5.741,9.17532760426541,9.663,0.4071763125154767,0.407
Pais,Brasil,2017,Masculino,De 15 a 19 anos,7.132,0.321,6.012,5.741,9.17532760426541,9.663,5.171251762594271,5.19
Pais,Brasil,2017,Masculino,De 20 a 24 anos,10.642,0.479,6.012,5.741,9.17532760426541,9.663,6.733957659427367,6.754
Pais,Brasil,2017,Masculino,De 25 a 49 anos,12.729,2.317,6.012,5.741,9.17532760426541,9.663,7.741653703466369,7.759
Pais,Brasil,2017,Masculino,De 50 a 69 anos,13.935,1.017,6.012,5.741,9.17532760426541,9.663,8.461648296668752,8.443
Pais,Brasil,2017,Masculino,De 70 ou mais,15.854,0.317,6.012,5.741,9.17532760426541,9.663,7.962608348547501,7.931
Pais,Brasil,2018,Feminino,De 0 a 14 anos,0.354,0.043,6.065,5.778,2.4637396895234165,2.556,0.3754113958694456,0.375
Pais,Brasil,2018,Feminino,De 15 a 19 anos,3.43,0.151,6.065,5.778,2.4637396895234165,2.556,5.369878394773611,5.389
Pais,Brasil,2018,Feminino,De 20 a 24 anos,2.914,0.131,6.065,5.778,2.4637396895234165,2.556,7.409470363624702,7.442
Pais,Brasil,2018,Feminino,De 25 a 49 anos,3.04,0.578,6.065,5.778,2.4637396895234165,2.556,7.736676925137061,7.756
Pais,Brasil,2018,Feminino,De 50 a 69 anos,3.49,0.286,6.065,5.778,2.4637396895234165,2.556,8.201588712088459,8.184
Pais,Brasil,2018,Feminino,De 70 ou mais,2.426,0.068,6.065,5.778,2.4637396895234165,2.556,8.095289619605573,8.062
Pais,Brasil,2018,Masculino,De 0 a 14 anos,0.396,0.05,6.065,5.778,9.209684020779187,9.731,0.3754113958694456,0.375
Pais,Brasil,2018,Masculino,De 15 a 19 anos,7.281,0.328,6.065,5.778,9.209684020779187,9.731,5.369878394773611,5.389
Pais,Brasil,2018,Masculino,De 20 a 24 anos,11.897,0.535,6.065,5.778,9.209684020779187,9.731,7.409470363624702,7.442
Pais,Brasil,2018,Masculino,De 25 a 49 anos,12.657,2.304,6.065,5.778,9.209684020779187,9.731,7.736676925137061,7.756
Pais,Brasil,2018,Masculino,De 50 a 69 anos,13.506,0.986,6.065,5.778,9.209684020779187,9.731,8.201588712088459,8.184
Pais,Brasil,2018,Masculino,De 70 ou mais,15.89,0.318,6.065,5.778,9.209684020779187,9.731,8.095289619605573,8.062
Pais,Brasil,2019,Feminino,De 0 a 14 anos,0.48,0.058,6.398,6.103,2.637672862578212,2.713,0.4310596665841244,0.431
Pais,Brasil,2019,Feminino,De 15 a 19 anos,3.458,0.152,6.398,6.103,2.637672862578212,2.713,6.325755830030166,6.356
Pais,Brasil,2019,Feminino,De 20 a 24 anos,3.731,0.168,6.398,6.103,2.637672862578212,2.713,8.394118429061,8.435
Pais,Brasil,2019,Feminino,De 25 a 49 anos,3.382,0.643,6.398,6.103,2.637672862578212,2.713,8.12556067108831,8.148
Pais,Brasil,2019,Feminino,De 50 a 69 anos,3.19,0.262,6.398,6.103,2.637672862578212,2.713,8.255334190472096,8.237
Pais,Brasil,2019,Feminino,De 70 ou mais,2.249,0.063,6.398,6.103,2.637672862578212,2.713,7.782283934286752,7.747
Pais,Brasil,2019,Masculino,De 0 a 14 anos,0.384,0.048,6.398,6.103,9.690883549623702,10.249,0.4310596665841244,0.431
Pais,Brasil,2019,Masculino,De 15 a 19 anos,9.151,0.412,6.398,6.103,9.690883549623702,10.249,6.325755830030166,6.356
Pais,Brasil,2019,Masculino,De 20 a 24 anos,13.049,0.587,6.398,6.103,9.690883549623702,10.249,8.394118429061,8.435
Pais,Brasil,2019,Masculino,De 25 a 49 anos,13.095,2.383,6.398,6.103,9.690883549623702,10.249,8.12556067108831,8.148
Pais,Brasil,2019,Masculino,De 50 a 69 anos,13.958,1.019,6.398,6.103,9.690883549623702,10.249,8.255334190472096,8.237
Pais,Brasil,2019,Masculino,De 70 ou mais,15.39,0.308,6.398,6.103,9.690883549623702,10.249,7.782283934286752,7.747
Pais,Brasil,2020,Feminino,De 0 a 14 anos,0.384,0.046,6.488,6.135,2.639131140492346,2.724,0.3799216388820103,0.38
Pais,Brasil,2020,Feminino,De 15 a 19 anos,3.601,0.158,6.488,6.135,2.639131140492346,2.724,6.315620791855361,6.345
Pais,Brasil,2020,Feminino,De 20 a 24 anos,3.721,0.167,6.488,6.135,2.639131140492346,2.724,8.153915115327575,8.199
Pais,Brasil,2020,Feminino,De 25 a 49 anos,3.386,0.643,6.488,6.135,2.639131140492346,2.724,8.027979221527271,8.054
Pais,Brasil,2020,Feminino,De 50 a 69 anos,3.101,0.254,6.488,6.135,2.639131140492346,2.724,8.58687735227392,8.567
Pais,Brasil,2020,Feminino,De 70 ou mais,2.719,0.076,6.488,6.135,2.639131140492346,2.724,8.925996307383079,8.883
Pais,Brasil,2020,Masculino,De 0 a 14 anos,0.376,0.047,6.488,6.135,9.76056794046666,10.423,0.3799216388820103,0.38
Pais,Brasil,2020,Masculino,De 15 a 19 anos,8.99,0.405,6.488,6.135,9.76056794046666,10.423,6.315620791855361,6.345
Pais,Brasil,2020,Masculino,De 20 a 24 anos,12.579,0.566,6.488,6.135,9.76056794046666,10.423,8.153915115327575,8.199
Pais,Brasil,2020,Masculino,De 25 a 49 anos,12.891,2.346,6.488,6.135,9.76056794046666,10.423,8.027979221527271,8.054
Pais,Brasil,2020,Masculino,De 50 a 69 anos,14.763,1.078,6.488,6.135,9.76056794046666,10.423,8.58687735227392,8.567
Pais,Brasil,2020,Masculino,De 70 ou mais,17.46,0.349,6.488,6.135,9.76056794046666,10.423,8.925996307383079,8.883
Pais,Brasil,2021,Feminino,De 0 a 14 anos,0.572,0.069,7.222,6.835,3.035247768220252,3.13,0.5087854026711607,0.509
Pais,Brasil,2021,Feminino,De 15 a 19 anos,4.477,0.197,7.222,6.835,3.035247768220252,3.13,6.881824579758302,6.909
Pais,Brasil,2021,Feminino,De 20 a 24 anos,4.06,0.183,7.222,6.835,3.035247768220252,3.13,9.742018313324598,9.808
Pais,Brasil,2021,Feminino,De 25 a 49 anos,3.74,0.711,7.222,6.835,3.035247768220252,3.13,9.00953769597888,9.043
Pais,Brasil,2021,Feminino,De 50 a 69 anos,3.762,0.308,7.222,6.835,3.035247768220252,3.13,9.190017387059576,9.171
Pais,Brasil,2021,Feminino,De 70 ou mais,2.864,0.08,7.222,6.835,3.035247768220252,3.13,9.247003664854493,9.199
Pais,Brasil,2021,Masculino,De 0 a 14 anos,0.448,0.056,7.222,6.835,10.773471058889957,11.502,0.5087854026711607,0.509
Pais,Brasil,2021,Masculino,De 15 a 19 anos,9.251,0.416,7.222,6.835,10.773471058889957,11.502,6.881824579758302,6.909
Pais,Brasil,2021,Masculino,De 20 a 24 anos,15.414,0.694,7.222,6.835,10.773471058889957,11.502,9.742018313324598,9.808
Pais,Brasil,2021,Masculino,De 25 a 49 anos,14.53,2.644,7.222,6.835,10.773471058889957,11.502,9.00953769597888,9.043
Pais,Brasil,2021,Masculino,De 50 a 69 anos,15.301,1.117,7.222,6.835,10.773471058889957,11.502,9.190017387059576,9.171
Pais,Brasil,2021,Masculino,De 70 ou mais,18.023,0.36,7.222,6.835,10.773471058889957,11.502,9.247003664854493,9.199
Regiao,Região Centro-Oeste,2000,Feminino,De 0 a 14 anos,0.61,0.074,6.034,6.495,2.7277145458625034,2.62,0.4371794476251893,0.438
Regiao,Região Centro-Oeste,2000,Feminino,De 15 a 19 anos,4.452,0.196,6.034,6.495,2.7277145458625034,2.62,6.955052647008587,6.931
Regiao,Região Centro-Oeste,2000,Feminino,De 20 a 24 anos,3.118,0.14,6.034,6.495,2.7277145458625034,2.62,9.214384278044763,9.136
Regiao,Região Centro-Oeste,2000,Feminino,De 25 a 49 anos,3.52,0.669,6.034,6.495,2.7277145458625034,2.62,8.436932856637197,8.472
Regiao,Região Centro-Oeste,2000,Feminino,De 50 a 69 anos,3.16,0.259,6.034,6.495,2.7277145458625034,2.62,8.544269608482876,8.9
Regiao,Região Centro-Oeste,2000,Feminino,De 70 ou mais,1.898,0.053,6.034,6.495,2.7277145458625034,2.62,9.92612506590908,11.114
Regiao,Região Centro-Oeste,2000,Masculino,De 0 a 14 anos,0.271,0.034,6.034,6.495,10.40177085929046,9.477,0.4371794476251893,0.438
Regiao,Região Centro-Oeste,2000,Masculino,De 15 a 19 anos,9.421,0.424,6.034,6.495,10.40177085929046,9.477,6.955052647008587,6.931
Regiao,Região Centro-Oeste,2000,Masculino,De 20 a 24 anos,15.3,0.688,6.034,6.495,10.40177085929046,9.477,9.214384278044763,9.136
Regiao,Região Centro-Oeste,2000,Masculino,De 25 a 49 anos,13.588,2.473,6.034,6.495,10.40177085929046,9.477,8.436932856637197,8.472
Regiao,Região Centro-Oeste,2000,Masculino,De 50 a 69 anos,14.606,1.066,6.034,6.495,10.40177085929046,9.477,8.544269608482876,8.9
Regiao,Região Centro-Oeste,2000,Masculino,De 70 ou mais,20.964,0.419,6.034,6.495,10.40177085929046,9.477,9.92612506590908,11.114
Regiao,Região Centro-Oeste,2001,Feminino,De 0 a 14 anos,0.333,0.04,5.728,6.13,2.7518530198823647,2.598,0.3013927013355804,0.301
Regiao,Região Centro-Oeste,2001,Feminino,De 15 a 19 anos,4.907,0.216,5.728,6.13,2.7518530198823647,2.598,6.102360018384259,6.093
Regiao,Região Centro-Oeste,2001,Feminino,De 20 a 24 anos,2.405,0.108,5.728,6.13,2.7518530198823647,2.598,8.66803145950831,8.593
Regiao,Região Centro-Oeste,2001,Feminino,De 25 a 49 anos,3.451,0.656,5.728,6.13,2.7518530198823647,2.598,8.037304773210163,8.067
Regiao,Região Centro-Oeste,2001,Feminino,De 50 a 69 anos,4.061,0.333,5.728,6.13,2.7518530198823647,2.598,9.15596978241115,9.476
Regiao,Região Centro-Oeste,2001,Feminino,De 70 ou mais,1.794,0.05,5.728,6.13,2.7518530198823647,2.598,6.722206009199615,7.436
Regiao,Região Centro-Oeste,2001,Masculino,De 0 a 14 anos,0.271,0.034,5.728,6.13,9.630088728908325,8.886,0.3013927013355804,0.301
Regiao,Região Centro-Oeste,2001,Masculino,De 15 a 19 anos,7.28,0.328,5.728,6.13,9.630088728908325,8.886,6.102360018384259,6.093
Regiao,Região Centro-Oeste,2001,Masculino,De 20 a 24 anos,14.92,0.671,5.728,6.13,9.630088728908325,8.886,8.66803145950831,8.593
Regiao,Região Centro-Oeste,2001,Masculino,De 25 a 49 anos,12.842,2.337,5.728,6.13,9.630088728908325,8.886,8.037304773210163,8.067
Regiao,Região Centro-Oeste,2001,Masculino,De 50 a 69 anos,14.892,1.087,5.728,6.13,9.630088728908325,8.886,9.15596978241115,9.476
Regiao,Região Centro-Oeste,2001,Masculino,De 70 ou mais,13.498,0.27,5.728,6.13,9.630088728908325,8.886,6.722206009199615,7.436
Regiao,Região Centro-Oeste,2002,Feminino,De 0 a 14 anos,0.611,0.074,6.433,6.828,3.2340482989827044,3.042,0.5477854026711607,0.548
Regiao,Região Centro-Oeste,2002,Feminino,De 15 a 19 anos,4.43,0.195,6.433,6.828,3.2340482989827044,3.042,6.159317717283253,6.152
Regiao,Região Centro-Oeste,2002,Feminino,De 20 a 24 anos,4.089,0.184,6.433,6.828,3.2340482989827044,3.042,9.349646160795151,9.292
Regiao,Região Centro-Oeste,2002,Feminino,De 25 a 49 anos,3.82,0.726,6.433,6.828,3.2340482989827044,3.042,9.328840149271713,9.362
Regiao,Região Centro-Oeste,2002,Feminino,De 50 a 69 anos,4.007,0.329,6.433,6.828,3.2340482989827044,3.042,8.423644011361674,8.686
Regiao,Região Centro-Oeste,2002,Feminino,De 70 ou mais,5.096,0.143,6.433,6.828,3.2340482989827044,3.042,10.935401993812397,11.762
Regiao,Região Centro-Oeste,2002,Masculino,De 0 a 14 anos,0.487,0.061,6.433,6.828,10.550233317678964,9.856,0.5477854026711607,0.548
Regiao,Região Centro-Oeste,2002,Masculino,De 15 a 19 anos,7.863,0.354,6.433,6.828,10.550233317678964,9.856,6.159317717283253,6.152
Regiao,Região Centro-Oeste,2002,Masculino,De 20 a 24 anos,14.601,0.657,6.433,6.828,10.550233317678964,9.856,9.349646160795151,9.292
Regiao,Região Centro-Oeste,2002,Masculino,De 25 a 49 anos,15.1,2.748,6.433,6.828,10.550233317678964,9.856,9.328840149271713,9.362
Regiao,Região Centro-Oeste,2002,Masculino,De 50 a 69 anos,13.396,0.978,6.433,6.828,10.550233317678964,9.856,8.423644011361674,8.686
Regiao,Região Centro-Oeste,2002,Masculino,De 70 ou mais,18.964,0.379,6.433,6.828,10.550233317678964,9.856,10.935401993812397,11.762
Regiao,Região Centro-Oeste,2003,Feminino,De 0 a 14 anos,0.556,0.067,6.016,6.306,2.453382575783266,2.401,0.5483530729037696,0.549
Regiao,Região Centro-Oeste,2003,Feminino,De 15 a 19 anos,4.122,0.181,6.016,6.306,2.453382575783266,2.401,6.070441867303124,6.067
Regiao,Região Centro-Oeste,2003,Feminino,De 20 a 24 anos,3.252,0.146,6.016,6.306,2.453382575783266,2.401,9.58859643150573,9.527
Regiao,Região Centro-Oeste,2003,Feminino,De 25 a 49 anos,3.113,0.591,6.016,6.306,2.453382575783266,2.401,8.127118955015307,8.156
Regiao,Região Centro-Oeste,2003,Feminino,De 50 a 69 anos,2.315,0.19,6.016,6.306,2.453382575783266,2.401,8.039373306450123,8.36
Regiao,Região Centro-Oeste,2003,Feminino,De 70 ou mais,2.685,0.075,6.016,6.306,2.453382575783266,2.401,10.390585267289214,11.46
Regiao,Região Centro-Oeste,2003,Masculino,De 0 a 14 anos,0.541,0.068,6.016,6.306,10.302979076959234,9.666,0.5483530729037696,0.549
Regiao,Região Centro-Oeste,2003,Masculino,De 15 a 19 anos,7.99,0.36,6.016,6.306,10.302979076959234,9.666,6.070441867303124,6.067
Regiao,Região Centro-Oeste,2003,Masculino,De 20 a 24 anos,15.914,0.716,6.016,6.306,10.302979076959234,9.666,9.58859643150573,9.527
Regiao,Região Centro-Oeste,2003,Masculino,De 25 a 49 anos,13.38,2.435,6.016,6.306,10.302979076959234,9.666,8.127118955015307,8.156
Regiao,Região Centro-Oeste,2003,Masculino,De 50 a 69 anos,14.484,1.057,6.016,6.306,10.302979076959234,9.666,8.039373306450123,8.36
Regiao,Região Centro-Oeste,2003,Masculino,De 70 ou mais,20.985,0.42,6.016,6.306,10.302979076959234,9.666,10.390585267289214,11.46
Regiao,Região Centro-Oeste,2004,Feminino,De 0 a 14 anos,0.668,0.081,6.071,6.335,3.1918183255603734,3.094,0.5481981421590546,0.549
Regiao,Região Centro-Oeste,2004,Feminino,De 15 a 19 anos,5.087,0.224,6.071,6.335,3.1918183255603734,3.094,6.619357849104473,6.621
Regiao,Região Centro-Oeste,2004,Feminino,De 20 a 24 anos,4.132,0.186,6.071,6.335,3.1918183255603734,3.094,9.911604500668114,9.865
Regiao,Região Centro-Oeste,2004,Feminino,De 25 a 49 anos,3.877,0.737,6.071,6.335,3.1918183255603734,3.094,7.808885819307319,7.831
Regiao,Região Centro-Oeste,2004,Feminino,De 50 a 69 anos,3.5,0.287,6.071,6.335,3.1918183255603734,3.094,8.567215815357116,8.834
Regiao,Região Centro-Oeste,2004,Feminino,De 70 ou mais,4.073,0.114,6.071,6.335,3.1918183255603734,3.094,10.070303331256843,10.888
Regiao,Região Centro-Oeste,2004,Masculino,De 0 a 14 anos,0.433,0.055,6.071,6.335,9.586266273812347,9.079,0.5481981421590546,0.549
Regiao,Região Centro-Oeste,2004,Masculino,De 15 a 19 anos,8.129,0.366,6.071,6.335,9.586266273812347,9.079,6.619357849104473,6.621
Regiao,Região Centro-Oeste,2004,Masculino,De 20 a 24 anos,15.681,0.706,6.071,6.335,9.586266273812347,9.079,9.911604500668114,9.865
Regiao,Região Centro-Oeste,2004,Masculino,De 25 a 49 anos,11.928,2.171,6.071,6.335,9.586266273812347,9.079,7.808885819307319,7.831
Regiao,Região Centro-Oeste,2004,Masculino,De 50 a 69 anos,14.272,1.042,6.071,6.335,9.586266273812347,9.079,8.567215815357116,8.834
Regiao,Região Centro-Oeste,2004,Masculino,De 70 ou mais,18.316,0.366,6.071,6.335,9.586266273812347,9.079,10.070303331256843,10.888
Regiao,Região Centro-Oeste,2005,Feminino,De 0 a 14 anos,1.058,0.128,5.821,6.042,2.8597271582051835,2.809,0.7663971800637412,0.768
Regiao,Região Centro-Oeste,2005,Feminino,De 15 a 19 anos,4.459,0.196,5.821,6.042,2.8597271582051835,2.809,6.698599933306538,6.703
Regiao,Região Centro-Oeste,2005,Feminino,De 20 a 24 anos,2.885,0.13,5.821,6.042,2.8597271582051835,2.809,7.4325163302079105,7.404
Regiao,Região Centro-Oeste,2005,Feminino,De 25 a 49 anos,3.528,0.67,5.821,6.042,2.8597271582051835,2.809,7.584420769490322,7.607
Regiao,Região Centro-Oeste,2005,Feminino,De 50 a 69 anos,3.086,0.253,5.821,6.042,2.8597271582051835,2.809,8.188496281951227,8.439
Regiao,Região Centro-Oeste,2005,Feminino,De 70 ou mais,2.896,0.081,5.821,6.042,2.8597271582051835,2.809,10.348522057144908,11.347
Regiao,Região Centro-Oeste,2005,Masculino,De 0 a 14 anos,0.486,0.061,5.821,6.042,9.339576836068472,8.864,0.7663971800637412,0.768
Regiao,Região Centro-Oeste,2005,Masculino,De 15 a 19 anos,8.905,0.401,5.821,6.042,9.339576836068472,8.864,6.698599933306538,6.703
Regiao,Região Centro-Oeste,2005,Masculino,De 20 a 24 anos,11.972,0.539,5.821,6.042,9.339576836068472,8.864,7.4325163302079105,7.404
Regiao,Região Centro-Oeste,2005,Masculino,De 25 a 49 anos,11.834,2.154,5.821,6.042,9.339576836068472,8.864,7.584420769490322,7.607
Regiao,Região Centro-Oeste,2005,Masculino,De 50 a 69 anos,13.933,1.017,5.821,6.042,9.339576836068472,8.864,8.188496281951227,8.439
Regiao,Região Centro-Oeste,2005,Masculino,De 70 ou mais,20.595,0.412,5.821,6.042,9.339576836068472,8.864,10.348522057144908,11.347
Regiao,Região Centro-Oeste,2006,Feminino,De 0 a 14 anos,0.725,0.088,5.715,5.862,2.4026317458311,2.416,0.5481010865071997,0.549
Regiao,Região Centro-Oeste,2006,Feminino,De 15 a 19 anos,2.868,0.126,5.715,5.862,2.4026317458311,2.416,5.831465228889419,5.838
Regiao,Região Centro-Oeste,2006,Feminino,De 20 a 24 anos,3.78,0.17,5.715,5.862,2.4026317458311,2.416,7.981210475635018,7.963
Regiao,Região Centro-Oeste,2006,Feminino,De 25 a 49 anos,3.277,0.623,5.715,5.862,2.4026317458311,2.416,7.608862776953909,7.633
Regiao,Região Centro-Oeste,2006,Feminino,De 50 a 69 anos,2.352,0.193,5.715,5.862,2.4026317458311,2.416,8.100834429955375,8.363
Regiao,Região Centro-Oeste,2006,Feminino,De 70 ou mais,0.914,0.026,5.715,5.862,2.4026317458311,2.416,8.3496792478175,9.33
Regiao,Região Centro-Oeste,2006,Masculino,De 0 a 14 anos,0.378,0.048,5.715,5.862,9.444144326964082,9.049,0.5481010865071997,0.549
Regiao,Região Centro-Oeste,2006,Masculino,De 15 a 19 anos,8.751,0.394,5.715,5.862,9.444144326964082,9.049,5.831465228889419,5.838
Regiao,Região Centro-Oeste,2006,Masculino,De 20 a 24 anos,12.175,0.548,5.715,5.862,9.444144326964082,9.049,7.981210475635018,7.963
Regiao,Região Centro-Oeste,2006,Masculino,De 25 a 49 anos,12.147,2.211,5.715,5.862,9.444144326964082,9.049,7.608862776953909,7.633
Regiao,Região Centro-Oeste,2006,Masculino,De 50 a 69 anos,14.573,1.064,5.715,5.862,9.444144326964082,9.049,8.100834429955375,8.363
Regiao,Região Centro-Oeste,2006,Masculino,De 70 ou mais,18.573,0.371,5.715,5.862,9.444144326964082,9.049,8.3496792478175,9.33
Regiao,Região Centro-Oeste,2007,Feminino,De 0 a 14 anos,0.392,0.047,5.471,5.557,2.339851474571476,2.331,0.4954884133689869,0.495
Regiao,Região Centro-Oeste,2007,Feminino,De 15 a 19 anos,2.547,0.112,5.471,5.557,2.339851474571476,2.331,4.889361603660683,4.892
Regiao,Região Centro-Oeste,2007,Feminino,De 20 a 24 anos,3.627,0.163,5.471,5.557,2.339851474571476,2.331,8.399214782091189,8.392
Regiao,Região Centro-Oeste,2007,Feminino,De 25 a 49 anos,3.229,0.614,5.471,5.557,2.339851474571476,2.331,7.350374292526948,7.374
Regiao,Região Centro-Oeste,2007,Feminino,De 50 a 69 anos,2.69,0.221,5.471,5.557,2.339851474571476,2.331,7.506018893207032,7.711
Regiao,Região Centro-Oeste,2007,Feminino,De 70 ou mais,1.297,0.036,5.471,5.557,2.339851474571476,2.331,7.1705086827003965,7.933
Regiao,Região Centro-Oeste,2007,Masculino,De 0 a 14 anos,0.595,0.075,5.471,5.557,8.88979423367652,8.645,0.4954884133689869,0.495
Regiao,Região Centro-Oeste,2007,Masculino,De 15 a 19 anos,7.197,0.324,5.471,5.557,8.88979423367652,8.645,4.889361603660683,4.892
Regiao,Região Centro-Oeste,2007,Masculino,De 20 a 24 anos,13.163,0.592,5.471,5.557,8.88979423367652,8.645,8.399214782091189,8.392
Regiao,Região Centro-Oeste,2007,Masculino,De 25 a 49 anos,11.668,2.124,5.471,5.557,8.88979423367652,8.645,7.350374292526948,7.374
Regiao,Região Centro-Oeste,2007,Masculino,De 50 a 69 anos,12.928,0.944,5.471,5.557,8.88979423367652,8.645,7.506018893207032,7.711
Regiao,Região Centro-Oeste,2007,Masculino,De 70 ou mais,15.246,0.305,5.471,5.557,8.88979423367652,8.645,7.1705086827003965,7.933
Regiao,Região Centro-Oeste,2008,Feminino,De 0 a 14 anos,0.112,0.014,6.142,6.218,2.442701535411256,2.377,0.3307021149521941,0.331
Regiao,Região Centro-Oeste,2008,Feminino,De 15 a 19 anos,3.016,0.133,6.142,6.218,2.442701535411256,2.377,5.991554837166379,5.99
Regiao,Região Centro-Oeste,2008,Feminino,De 20 a 24 anos,2.877,0.129,6.142,6.218,2.442701535411256,2.377,9.509357645454545,9.518
Regiao,Região Centro-Oeste,2008,Feminino,De 25 a 49 anos,3.039,0.577,6.142,6.218,2.442701535411256,2.377,8.016002656137236,8.046
Regiao,Região Centro-Oeste,2008,Feminino,De 50 a 69 anos,3.955,0.324,6.142,6.218,2.442701535411256,2.377,8.819941140217534,9.012
Regiao,Região Centro-Oeste,2008,Feminino,De 70 ou mais,2.442,0.068,6.142,6.218,2.442701535411256,2.377,8.252769217955802,8.987
Regiao,Região Centro-Oeste,2008,Masculino,De 0 a 14 anos,0.541,0.068,6.142,6.218,10.128244536392575,9.951,0.3307021149521941,0.331
Regiao,Região Centro-Oeste,2008,Masculino,De 15 a 19 anos,8.923,0.402,6.142,6.218,10.128244536392575,9.951,5.991554837166379,5.99
Regiao,Região Centro-Oeste,2008,Masculino,De 20 a 24 anos,16.13,0.726,6.142,6.218,10.128244536392575,9.951,9.509357645454545,9.518
Regiao,Região Centro-Oeste,2008,Masculino,De 25 a 49 anos,13.23,2.408,6.142,6.218,10.128244536392575,9.951,8.016002656137236,8.046
Regiao,Região Centro-Oeste,2008,Masculino,De 50 a 69 anos,14.297,1.044,6.142,6.218,10.128244536392575,9.951,8.819941140217534,9.012
Regiao,Região Centro-Oeste,2008,Masculino,De 70 ou mais,16.242,0.325,6.142,6.218,10.128244536392575,9.951,8.252769217955802,8.987
Regiao,Região Centro-Oeste,2009,Feminino,De 0 a 14 anos,0.564,0.068,5.892,5.918,2.540111049206814,2.492,0.6083521771581373,0.609
Regiao,Região Centro-Oeste,2009,Feminino,De 15 a 19 anos,3.791,0.167,5.892,5.918,2.540111049206814,2.492,5.737426932590298,5.734
Regiao,Região Centro-Oeste,2009,Feminino,De 20 a 24 anos,3.035,0.137,5.892,5.918,2.540111049206814,2.492,7.615545501308794,7.631
Regiao,Região Centro-Oeste,2009,Feminino,De 25 a 49 anos,2.754,0.523,5.892,5.918,2.540111049206814,2.492,7.896072511673923,7.929
Regiao,Região Centro-Oeste,2009,Feminino,De 50 a 69 anos,3.975,0.326,5.892,5.918,2.540111049206814,2.492,7.99650278550761,8.144
